"","Year","Commodity","Data","Region","Geo","label","Type","Name","Value"
"586",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(D)"
"587",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.2000000000000002"
"588",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1.1000000000000001"
"589",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1.1000000000000001"
"590",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"591",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","1.6"
"592",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"593",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"594",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","11"
"595",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"596",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","14"
"597",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"598",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","5"
"599",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","15"
"600",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(D)"
"601",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","14"
"602",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","3"
"603",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1"
"604",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"605",2006,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","13"
